hour,user_3,user_4,user_5,user_6
2013-05-08 06,27.027027,1.7376195,102.59767,25.304878
2013-05-08 07,39.118065,1.7376195,79.77642,29.878048
2013-05-08 08,39.473682,1.7376195,84.349594,35.365852
2013-05-08 09,32.052277,1.7376195,70.12195,42.99826
2013-05-08 10,32.716927,1.7376195,103.667564,43.642456
2013-05-08 11,31.472263,1.7376195,103.38546,39.32927
2013-05-08 12,26.849218,1.7376195,91.97154,43.55164
2013-05-08 13,32.659607,1.7376195,81.808945,39.32927
2013-05-08 14,30.583216,1.7376195,79.268295,36.585365
2013-05-08 15,29.871977,1.7376195,81.808945,42.735947
2013-05-08 16,27.738264,1.7376195,82.31707,38.414635
2013-05-08 17,27.382647,1.7376195,93.49593,40.243904
2013-05-08 18,36.450924,1.7376195,104.166664,50.30488
2013-05-08 19,41.42959,1.7376195,106.630974,47.560974
2013-05-08 20,41.785206,1.7376195,143.80081,45.73171
2013-05-08 21,32.75466,2.1720243,153.45529,56.707317
2013-05-08 22,31.116644,1.4912,106.19553,64.02439
2013-05-08 23,29.694168,1.7376195,120.93496,52.134148
2013-05-09 00,32.361355,1.7376195,90.955284,39.32927
2013-05-09 01,24.004267,1.7376195,82.8252,37.19512
2013-05-09 02,32.676052,1.7376195,70.63008,33.23171
2013-05-09 03,22.93741,1.7376195,103.33078,32.012196
2013-05-09 04,23.64865,1.7376195,69.10569,42.352623
2013-05-09 05,24.715506,1.7376195,101.954666,33.841465
2013-05-09 06,28.982931,1.954822,52.845528,24.695122
2013-05-09 07,32.514194,2.1720243,73.17073,43.282803
2013-05-09 08,40.18492,1.7376195,84.85773,39.02439
2013-05-09 09,36.628735,1.7376195,79.77642,32.317074
2013-05-09 10,37.339973,1.7376195,71.64634,32.621952
2013-05-09 11,36.273117,1.7376195,85.36585,34.146343
2013-05-09 12,33.961594,1.7376195,93.49593,37.19512
2013-05-09 13,30.761023,1.5069896,82.8252,43.0962
2013-05-09 14,32.1846,1.7376195,75.71138,35.67073
2013-05-09 15,32.62629,1.7376195,102.63058,33.536587
2013-05-09 16,30.049788,1.7376195,85.873985,33.841465
2013-05-09 17,32.569637,1.7376195,105.16251,44.043453
2013-05-09 18,36.095306,1.7376195,86.38211,37.19512
2013-05-09 19,32.64231,1.4500197,104.29018,44.512196
2013-05-09 20,42.496445,2.3892267,105.68951,39.939026
2013-05-09 21,38.22902,2.606429,154.97968,50.0
2013-05-09 22,30.049788,1.5031369,150.40651,56.40244
2013-05-09 23,28.80512,1.7376195,135.67073,47.560974
2013-05-10 00,26.13798,1.7376195,116.361786,40.853657
2013-05-10 01,23.29303,1.7376195,89.939026,37.5
2013-05-10 02,22.759602,1.7376195,69.61382,33.23171
2013-05-10 03,23.115221,1.7376195,68.08943,30.182926
2013-05-10 04,23.470839,1.7376195,77.23577,30.487804
2013-05-10 05,32.196297,1.7376195,65.04065,34.756096
2013-05-10 06,30.049788,1.7376195,57.418697,26.524391
2013-05-10 07,32.191525,1.5274012,71.64634,43.023888
2013-05-10 08,32.72338,1.7376195,81.808945,32.012196
2013-05-10 09,40.00711,1.7376195,80.79269,34.451218
2013-05-10 10,39.829304,1.7376195,85.873985,43.07681
2013-05-10 11,32.43464,1.7376195,79.268295,42.437836
2013-05-10 12,38.22902,1.5235698,86.38211,32.92683
2013-05-10 13,31.116644,1.7376195,81.808945,32.621952
2013-05-10 14,32.294453,1.7376195,79.268295,29.268293
2013-05-10 15,29.694168,1.7376195,95.52846,31.707317
2013-05-10 16,32.32481,1.7376195,87.39838,43.205387
2013-05-10 17,31.65007,1.7376195,92.479675,42.931206
2013-05-10 18,38.406826,1.7376195,102.64227,34.146343
2013-05-10 19,32.274506,1.7376195,134.65446,41.463413
2013-05-10 20,32.648693,1.954822,140.75203,37.19512
2013-05-10 21,38.406826,3.2580364,150.91463,46.951214
2013-05-10 22,30.938831,2.1720243,143.80081,49.390244
2013-05-10 23,30.049788,1.7376195,105.53328,47.256096
2013-05-11 00,32.41643,1.7376195,105.691055,43.639038
2013-05-11 01,24.715506,1.7376195,89.43089,34.146343
2013-05-11 02,32.536465,1.7376195,81.30081,29.268293
2013-05-11 03,23.29303,1.4955939,73.67886,43.425316
2013-05-11 04,23.64865,1.7376195,74.18699,30.182926
2013-05-11 05,24.359886,1.7376195,75.71138,42.69898
2013-05-11 06,26.671408,2.1720243,52.845528,20.731707
2013-05-11 07,32.216526,1.954822,70.63008,30.182926
2013-05-11 08,33.605976,1.7376195,75.71138,34.756096
2013-05-11 09,40.362732,1.7376195,81.808945,30.487804
2013-05-11 10,40.89616,1.7376195,105.15856,29.878048
2013-05-11 11,40.89616,1.7376195,126.01626,28.658537
2013-05-11 12,40.89616,1.7376195,129.06505,26.524391
2013-05-11 13,39.829304,1.7376195,130.0813,43.054825
2013-05-11 14,36.806545,1.7376195,104.55109,33.841465
2013-05-11 15,35.73969,1.7376195,109.756096,31.40244
2013-05-11 16,34.31721,1.7376195,103.974915,30.487804
2013-05-11 17,33.605976,1.7376195,98.57723,28.353659
2013-05-11 18,35.20626,1.7376195,104.37111,29.878048
2013-05-11 19,38.584637,1.7376195,117.88618,39.02439
2013-05-11 20,37.162163,1.7376195,126.01626,43.890278
2013-05-11 21,32.1835,1.954822,140.2439,50.30488
2013-05-11 22,32.27168,1.954822,135.1626,43.83584
2013-05-11 23,29.51636,1.7376195,126.01626,48.780487
2013-05-12 00,27.027027,1.5064842,105.18293,44.207317
2013-05-12 01,24.537695,1.7376195,92.479675,34.146343
2013-05-12 02,23.115221,1.7376195,82.8252,30.792683
2013-05-12 03,22.759602,1.7376195,75.71138,43.222794
2013-05-12 04,23.115221,1.7376195,73.67886,27.743902
2013-05-12 05,32.673283,1.7376195,65.54878,29.268293
2013-05-12 06,26.13798,1.4453082,101.102806,18.59756
2013-05-12 07,27.382647,1.7376195,67.07317,43.25401
2013-05-12 08,30.405403,1.4819239,77.23577,25.914635
2013-05-12 09,38.940254,1.7376195,92.98781,28.04878
2013-05-12 10,42.140823,1.7376195,95.52846,42.584408
2013-05-12 11,42.140823,1.7376195,112.80488,36.585365
2013-05-12 12,32.350872,1.7376195,128.55692,39.32927
2013-05-12 13,40.89616,1.7376195,81.30081,31.707317
2013-05-12 14,32.263603,1.7376195,79.268295,32.317074
2013-05-12 15,33.78378,1.7376195,70.12195,28.04878
2013-05-12 16,33.428165,1.7376195,71.138214,29.878048
2013-05-12 17,35.73969,1.4845244,75.71138,28.658537
2013-05-12 18,40.71835,1.7376195,81.808945,26.829268
2013-05-12 19,41.963017,1.7376195,94.00407,31.40244
2013-05-12 20,43.029873,1.7376195,105.98162,38.414635
2013-05-12 21,32.531174,1.7376195,127.032524,52.134148
2013-05-12 22,32.1835,1.7376195,119.41057,54.57317
2013-05-12 23,29.338549,1.4838412,109.756096,42.680252
2013-05-13 00,27.204836,1.7376195,95.52846,37.5
2013-05-13 01,24.004267,1.7376195,88.92277,33.841465
2013-05-13 02,32.237206,1.7376195,84.349594,30.182926
2013-05-13 03,23.115221,1.7376195,74.18699,30.182926
2013-05-13 04,23.64865,1.7376195,73.17073,29.573172
2013-05-13 05,32.213676,1.7376195,68.597565,42.723225
2013-05-13 06,30.049788,1.7376195,56.40244,21.646341
2013-05-13 07,42.318634,1.7376195,69.10569,29.268293
2013-05-13 08,41.963017,1.5074271,88.414635,33.536587
2013-05-13 09,40.362732,1.7376195,77.743904,26.829268
2013-05-13 10,37.69559,1.7376195,70.12195,26.524391
2013-05-13 11,36.450924,1.7376195,77.743904,32.012196
2013-05-13 12,33.25035,1.7376195,86.89024,42.423145
2013-05-13 13,31.827883,1.7376195,103.83948,39.02439
2013-05-13 14,31.116644,1.7376195,103.9363,35.97561
2013-05-13 15,29.871977,1.529681,67.07317,42.02292
2013-05-13 16,30.583216,1.5091385,89.43089,39.939026
2013-05-13 17,32.50709,1.7376195,86.38211,38.109756
2013-05-13 18,32.484024,1.7376195,104.26572,44.207317
2013-05-13 19,42.318634,1.7376195,107.261986,52.743904
2013-05-13 20,43.741108,1.7376195,107.10168,46.951214
2013-05-13 21,41.42959,1.7376195,138.21138,56.707317
2013-05-13 22,32.562428,1.7376195,140.2439,55.792683
2013-05-13 23,29.694168,1.7376195,123.47561,47.560974
2013-05-14 00,26.849218,1.7376195,98.06911,42.07317
2013-05-14 01,23.826458,1.7376195,97.05285,33.841465
2013-05-14 02,22.93741,1.7376195,88.414635,29.573172
2013-05-14 03,23.115221,1.7376195,80.28455,29.268293
2013-05-14 04,23.470839,1.7376195,76.727646,27.743902
2013-05-14 05,25.248934,1.7376195,68.597565,30.182926
2013-05-14 06,29.871977,1.7376195,59.451218,21.036585
2013-05-14 07,32.391266,1.7376195,78.76016,26.524391
2013-05-14 08,32.431263,1.7376195,79.268295,28.04878
2013-05-14 09,38.762447,1.7376195,104.82154,43.181423
2013-05-14 10,32.550182,1.7376195,73.67886,29.878048
2013-05-14 11,32.894737,1.7376195,74.18699,35.97561
2013-05-14 12,32.444057,1.4808434,87.39838,35.365852
2013-05-14 13,30.227596,1.7376195,80.28455,34.451218
2013-05-14 14,28.982931,1.4418826,102.108696,30.792683
2013-05-14 15,28.093884,1.7376195,67.5813,33.536587
2013-05-14 16,28.982931,1.7376195,77.23577,35.365852
2013-05-14 17,32.456577,1.7376195,79.77642,43.26719
2013-05-14 18,33.78378,1.7376195,104.86434,33.536587
2013-05-14 19,39.829304,1.7376195,129.06505,46.646343
2013-05-14 20,41.785206,2.606429,133.63821,44.01873
2013-05-14 21,38.940254,2.1720243,106.48018,66.15854
2013-05-14 22,31.29445,1.954822,129.57317,67.37805
2013-05-14 23,29.338549,1.5260417,114.837395,57.317074
2013-05-15 00,27.204836,1.4883968,98.57723,49.695118
2013-05-15 01,23.64865,1.7376195,103.42467,35.060974
2013-05-15 02,23.115221,1.7376195,81.808945,29.573172
2013-05-15 03,23.115221,1.7376195,79.268295,28.04878
2013-05-15 04,23.29303,1.7376195,86.38211,43.16441
2013-05-15 05,32.52682,1.4663727,75.71138,30.182926
2013-05-15 06,32.243877,1.7376195,57.92683,42.21095
2013-05-15 07,40.54054,1.7376195,77.743904,26.829268
2013-05-15 08,38.406826,1.7376195,81.30081,31.40244
2013-05-15 09,31.827883,1.7376195,82.31707,43.13245
2013-05-15 10,31.116644,1.4851086,72.662605,26.829268
2013-05-15 11,31.472263,1.7376195,72.662605,27.134146
2013-05-15 12,30.405403,1.5351653,80.79269,43.320187
2013-05-15 13,29.51636,1.4932493,81.808945,31.707317
2013-05-15 14,30.227596,1.4699737,74.69512,28.04878
2013-05-15 15,32.61174,1.7376195,85.36585,29.268293
2013-05-15 16,28.449503,1.7376195,83.333336,32.621952
2013-05-15 17,29.51636,1.7376195,102.20572,28.963415
2013-05-15 18,37.162163,1.7376195,91.46342,32.92683
2013-05-15 19,39.829304,1.7376195,123.98374,43.895405
2013-05-15 20,36.984352,1.7376195,128.55692,35.060974
2013-05-15 21,32.894737,1.4960868,141.7683,46.036587
2013-05-15 22,30.938831,1.7376195,105.776276,56.707317
2013-05-15 23,28.80512,1.7376195,103.15275,43.63198
2013-05-16 00,26.849218,1.7376195,94.00407,36.585365
2013-05-16 01,23.64865,1.7376195,83.84146,32.92683
2013-05-16 02,22.403982,1.7376195,81.30081,28.353659
2013-05-16 03,32.334473,1.5047443,77.743904,28.658537
2013-05-16 04,22.93741,1.7376195,75.203255,42.67726
2013-05-16 05,24.359886,1.7376195,66.56504,28.963415
2013-05-16 06,29.694168,1.7376195,103.58339,21.95122
2013-05-16 07,41.073967,1.7376195,74.18699,27.134146
2013-05-16 08,40.71835,1.7376195,103.04903,24.695122
2013-05-16 09,32.414314,1.7376195,103.33146,32.92683
2013-05-16 10,32.36131,1.7376195,76.727646,38.414635
2013-05-16 11,32.36131,1.7376195,70.63008,41.15854
2013-05-16 12,32.894737,1.7376195,80.79269,39.939026
2013-05-16 13,32.507107,2.1720243,81.30081,36.585365
2013-05-16 14,29.51636,1.7376195,74.18699,37.5
2013-05-16 15,32.33797,1.520417,75.71138,41.15854
2013-05-16 16,26.13798,1.7376195,81.30081,37.5
2013-05-16 17,26.493599,1.7376195,94.00407,42.682926
2013-05-16 18,29.871977,1.7376195,95.52846,38.719513
2013-05-16 19,32.29193,1.7376195,131.09756,44.2021
2013-05-16 20,32.688526,1.954822,129.06505,45.42683
2013-05-16 21,32.221786,1.7376195,140.75203,57.92683
2013-05-16 22,32.534058,1.7376195,138.21138,44.02617
2013-05-16 23,28.093884,1.7376195,114.32927,48.47561
2013-05-17 00,25.604551,1.7376195,89.939026,35.365852
2013-05-17 01,22.93741,1.5048543,80.28455,42.326767
2013-05-17 02,22.403982,1.7376195,83.333336,43.486046
2013-05-17 03,22.581793,1.7376195,73.67886,28.353659
2013-05-17 04,22.581793,1.7376195,74.18699,43.351788
2013-05-17 05,23.64865,1.7376195,74.18699,42.84828
2013-05-17 06,27.916075,1.7376195,54.36992,20.121952
2013-05-17 07,39.118065,1.7376195,71.138214,29.573172
2013-05-17 08,32.65727,1.4849184,83.333336,39.02439
2013-05-17 09,31.472263,1.7376195,82.31707,34.756096
2013-05-17 10,29.871977,1.7376195,73.17073,39.939026
2013-05-17 11,29.51636,1.7376195,63.00813,38.414635
2013-05-17 12,29.338549,1.7376195,104.66179,36.585365
2013-05-17 13,32.5491,1.520417,103.150406,37.19512
2013-05-17 14,29.694168,1.7376195,75.71138,43.293934
2013-05-17 15,27.560455,1.5286813,67.07317,37.19512
2013-05-17 16,26.493599,1.7376195,91.97154,43.06901
2013-05-17 17,32.621338,1.7376195,88.92277,40.853657
2013-05-17 18,29.871977,1.7376195,93.49593,39.634148
2013-05-17 19,31.472263,1.7376195,120.93496,43.333965
2013-05-17 20,36.450924,1.7376195,158.02846,44.476017
2013-05-17 21,32.894737,1.954822,152.94716,50.0
2013-05-17 22,28.982931,2.3892267,106.67384,57.92683
2013-05-17 23,27.916075,1.7376195,122.967476,55.487804
2013-05-18 00,26.493599,1.7376195,103.36154,43.326588
2013-05-18 01,23.115221,1.7376195,103.72289,38.109756
2013-05-18 02,22.048365,1.3032146,101.27261,34.451218
2013-05-18 03,22.226173,1.7376195,69.10569,37.19512
2013-05-18 04,22.403982,1.520417,103.14843,37.19512
2013-05-18 05,32.25269,1.7376195,73.67886,36.585365
2013-05-18 06,25.782362,1.7376195,53.353657,42.77577
2013-05-18 07,26.671408,1.5046856,68.08943,38.414635
2013-05-18 08,28.982931,2.3892267,81.808945,35.365852
2013-05-18 09,33.072548,1.7376195,86.38211,42.97692
2013-05-18 10,34.672832,1.7376195,101.626015,38.719513
2013-05-18 11,32.51406,1.4745957,102.13415,35.365852
2013-05-18 12,32.233334,1.7376195,112.296745,38.109756
2013-05-18 13,35.73969,1.7376195,110.26423,42.64552
2013-05-18 14,33.961594,1.4706677,109.24797,40.853657
2013-05-18 15,30.049788,1.520417,105.27629,42.987804
2013-05-18 16,32.74807,1.7376195,115.34553,36.280487
2013-05-18 17,27.382647,1.3032146,100.60976,35.97561
2013-05-18 18,27.916075,1.7376195,104.6748,37.19512
2013-05-18 19,30.938831,1.954822,122.967476,36.585365
2013-05-18 20,32.1835,2.3892267,152.43903,41.76829
2013-05-18 21,29.16074,1.7376195,147.86586,57.012196
2013-05-18 22,27.560455,1.7376195,104.31859,53.963413
2013-05-18 23,26.13798,1.450092,104.64717,47.256096
2013-05-19 00,32.68584,1.7376195,105.691055,44.512196
2013-05-19 01,23.115221,1.7376195,97.05285,48.47561
2013-05-19 02,22.581793,1.7376195,78.25203,42.55077
2013-05-19 03,22.226173,1.3032146,79.268295,32.012196
2013-05-19 04,22.403982,1.7376195,74.69512,37.5
2013-05-19 05,23.115221,1.7376195,69.61382,37.19512
2013-05-19 06,32.53268,1.7376195,46.747967,43.37756
2013-05-19 07,25.071123,1.5374718,52.845528,35.67073
2013-05-19 08,25.426743,2.3892267,103.24318,33.536587
2013-05-19 09,32.62925,1.7376195,103.30617,43.887993
2013-05-19 10,35.73969,1.4663619,103.65854,29.878048
2013-05-19 11,38.22902,1.7376195,123.47561,40.243904
2013-05-19 12,39.473682,1.3032146,123.98374,39.939026
2013-05-19 13,37.339973,1.4789199,104.97027,43.776028
2013-05-19 14,32.36131,1.7376195,104.62352,51.219513
2013-05-19 15,30.761023,1.7376195,93.49593,46.951214
2013-05-19 16,28.093884,1.7376195,94.00407,39.32927
2013-05-19 17,28.80512,1.7376195,86.89024,34.756096
2013-05-19 18,29.871977,1.7376195,89.43089,42.79054
2013-05-19 19,31.472263,1.7376195,103.361885,44.207317
2013-05-19 20,34.139404,1.7376195,131.09756,46.951214
2013-05-19 21,34.139404,1.7376195,165.6504,56.40244
2013-05-19 22,28.80512,1.4833151,144.81708,54.878048
2013-05-19 23,26.493599,1.7376195,123.47561,51.82927
2013-05-20 00,24.893314,1.4655172,104.210266,38.719513
2013-05-20 01,22.93741,1.7376195,75.203255,43.524433
2013-05-20 02,22.226173,1.7376195,101.52056,32.012196
2013-05-20 03,22.581793,1.7376195,72.15447,31.40244
2013-05-20 04,22.759602,1.7376195,78.25203,42.44776
2013-05-20 05,23.115221,1.7376195,72.662605,35.060974
2013-05-20 06,28.271692,1.7376195,52.3374,25.914635
2013-05-20 07,39.829304,1.7376195,105.304146,43.49767
2013-05-20 08,40.54054,1.3032146,81.808945,43.059597
2013-05-20 09,36.984352,1.7376195,74.69512,25.609756
2013-05-20 10,35.73969,1.7376195,78.25203,42.81061
2013-05-20 11,32.1835,1.5021204,87.39838,42.91877
2013-05-20 12,30.583216,1.7376195,100.10162,43.08149
2013-05-20 13,30.405403,1.7376195,85.873985,32.317074
2013-05-20 14,29.338549,1.7376195,59.451218,30.487804
2013-05-20 15,27.560455,1.7376195,69.10569,30.792683
2013-05-20 16,28.627312,2.1720243,103.31197,32.012196
2013-05-20 17,28.627312,1.7376195,71.138214,34.146343
2013-05-20 18,32.61187,1.7376195,99.5935,40.853657
2013-05-20 19,37.51778,1.7376195,107.01147,49.085365
2013-05-20 20,39.829304,2.3892267,106.05498,47.865852
2013-05-20 21,35.917496,1.4865848,104.45583,49.695118
2013-05-20 22,30.405403,1.7376195,106.32014,63.414635
2013-05-20 23,27.027027,1.7376195,125.50814,57.621952
2013-05-21 00,25.071123,1.7376195,98.57723,43.20815
2013-05-21 01,23.470839,1.7376195,102.04622,38.414635
2013-05-21 02,32.4774,1.7376195,72.662605,31.707317
2013-05-21 03,22.581793,1.7376195,68.597565,29.878048
2013-05-21 04,22.759602,1.7376195,74.69512,30.182926
2013-05-21 05,23.470839,1.3032146,68.08943,31.707317
2013-05-21 06,28.80512,1.7376195,50.813007,24.390244
2013-05-21 07,40.362732,1.7376195,69.61382,35.060974
2013-05-21 08,40.362732,1.7376195,82.8252,31.09756
2013-05-21 09,33.78378,1.520417,76.727646,42.971382
2013-05-21 10,31.65007,1.7376195,67.5813,30.792683
2013-05-21 11,31.29445,1.4898008,68.597565,27.134146
2013-05-21 12,31.29445,1.4670091,91.97154,30.487804
2013-05-21 13,32.46535,1.3032146,87.39838,31.09756
2013-05-21 14,30.227596,1.7376195,63.516262,30.487804
2013-05-21 15,32.638428,1.7376195,66.56504,34.756096
2013-05-21 16,28.271692,2.1720243,74.18699,35.67073
2013-05-21 17,31.472263,1.5201217,72.15447,30.487804
2013-05-21 18,32.716927,1.7376195,90.44715,43.29709
2013-05-21 19,38.940254,1.7376195,116.361786,42.07317
2013-05-21 20,41.785206,1.5156745,120.42683,45.73171
2013-05-21 21,37.339973,1.7376195,138.71951,53.963413
2013-05-21 22,32.1835,1.7376195,154.47154,59.451218
2013-05-21 23,28.627312,1.4906789,113.31301,56.40244
2013-05-22 00,25.426743,1.4853411,95.52846,42.840202
2013-05-22 01,23.115221,1.4977483,87.39838,35.060974
2013-05-22 02,22.226173,1.4443766,102.36148,30.792683
2013-05-22 03,22.581793,1.7376195,75.71138,28.658537
2013-05-22 04,23.470839,1.4659834,101.30655,28.963415
2013-05-22 05,24.004267,1.462577,101.72979,28.04878
2013-05-22 06,31.29445,1.7376195,53.86179,21.646341
2013-05-22 07,42.496445,1.7376195,75.203255,32.621952
2013-05-22 08,41.607395,1.496171,83.333336,32.621952
2013-05-22 09,32.13309,2.1720243,73.67886,42.809055
2013-05-22 10,33.428165,1.4427488,103.71857,29.573172
2013-05-22 11,34.495018,1.7376195,77.743904,30.792683
2013-05-22 12,32.716927,1.4933368,95.020325,28.04878
2013-05-22 13,30.405403,1.954822,82.31707,28.04878
2013-05-22 14,30.227596,1.7376195,65.54878,35.97561
2013-05-22 15,29.694168,1.5294037,72.662605,37.5
2013-05-22 16,30.049788,1.7376195,64.532524,34.451218
2013-05-22 17,33.072548,1.7376195,75.203255,42.72776
2013-05-22 18,37.873398,1.7376195,103.80108,34.756096
2013-05-22 19,41.607395,1.7376195,105.70169,34.146343
2013-05-22 20,42.318634,1.4733756,128.55692,34.146343
2013-05-22 21,40.00711,1.7376195,133.63821,43.931297
2013-05-22 22,32.005688,1.7376195,165.6504,52.743904
2013-05-22 23,32.156693,1.7376195,123.98374,43.310936
2013-05-23 00,32.40788,1.7376195,93.49593,39.634148
2013-05-23 01,23.29303,1.7376195,102.37499,32.012196
2013-05-23 02,22.93741,1.7376195,77.23577,28.963415
2013-05-23 03,22.581793,1.7376195,64.02439,27.743902
2013-05-23 04,22.759602,1.7376195,77.743904,30.487804
2013-05-23 05,23.64865,1.7376195,73.67886,28.04878
2013-05-23 06,32.53022,1.7376195,55.386177,21.95122
2013-05-23 07,41.42959,1.7376195,104.49857,32.012196
2013-05-23 08,41.963017,1.7376195,87.9065,43.092255
2013-05-23 09,36.095306,2.1720243,105.6367,43.30119
2013-05-23 10,36.806545,1.954822,82.31707,42.157772
2013-05-23 11,34.85064,1.7376195,88.414635,29.573172
2013-05-23 12,31.29445,1.7376195,96.03658,36.890244
2013-05-23 13,29.338549,1.7376195,97.560974,33.23171
